"n_export","precip_variability","population","pigs","cattle","flash_flow","average_flow","percent_no_sanitation","proportion_urban","noxn"
48918.06640625,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,4.42541666666667
48918.06640625,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,4.05033333333333
48918.06640625,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,4.22727272727273
105434.4921875,12.6672548452901,17605.6640625,796.358858921031,5416.48757511743,0.461991161108017,9.1390380859375,0.514663755893707,0.720000028610229,1.5635
105434.4921875,12.6672548452901,17605.6640625,796.358858921031,5416.48757511743,0.461991161108017,9.1390380859375,0.514663755893707,0.720000028610229,1.55166666666667
105434.4921875,12.6672548452901,17605.6640625,796.358858921031,5416.48757511743,0.461991161108017,9.1390380859375,0.514663755893707,0.720000028610229,1.8222
56120.62109375,12.2670046632864,26748.048828125,3551.5459069767,801.635695441406,0.498750925064087,24.3732299804688,0.514663755893707,1,3.85633333333333
56120.62109375,12.2670046632864,26748.048828125,3551.5459069767,801.635695441406,0.498750925064087,24.3732299804688,0.514663755893707,1,3.565
56120.62109375,12.2670046632864,26748.048828125,3551.5459069767,801.635695441406,0.498750925064087,24.3732299804688,0.514663755893707,1,3.30333333333333
90619.859375,12.9927125247197,17784.14453125,8516.0208806474,3982.24745907922,0.46784707903862,13.9888076782227,0.514663755893707,0.769999980926514,5.08833333333333
90619.859375,12.9927125247197,17784.14453125,8516.0208806474,3982.24745907922,0.46784707903862,13.9888076782227,0.514663755893707,0.769999980926514,4.49583333333333
90619.859375,12.9927125247197,17784.14453125,8516.0208806474,3982.24745907922,0.46784707903862,13.9888076782227,0.514663755893707,0.769999980926514,5.05883333333333
102082.140625,14.7212709967174,37473.65234375,9375.8183919419,10143.1101993456,0.564409494400024,73.5730361938477,0.514663755893707,1,3.03083333333333
102082.140625,14.7212709967174,37473.65234375,9375.8183919419,10143.1101993456,0.564409494400024,73.5730361938477,0.514663755893707,1,2.84833333333333
102082.140625,14.7212709967174,37473.65234375,9375.8183919419,10143.1101993456,0.564409494400024,73.5730361938477,0.514663755893707,1,2.80916666666667
90901.8125,17.6440846071912,12648.9990234375,33362.3382535192,8882.78414909359,0.418019145727158,1.10853850841522,0.514663755893707,0.409999996423721,5.26416666666667
90901.8125,17.6440846071912,12648.9990234375,33362.3382535192,8882.78414909359,0.418019145727158,1.10853850841522,0.514663755893707,0.409999996423721,5.23033333333333
90901.8125,17.6440846071912,12648.9990234375,33362.3382535192,8882.78414909359,0.418019145727158,1.10853850841522,0.514663755893707,0.409999996423721,4.64583333333333
39908.58984375,19.6272218181388,51015.046875,8104.85856328489,4958.83280470683,0,0,0.514663755893707,0.969387769699097,4.46333333333333
39908.58984375,19.6272218181388,51015.046875,8104.85856328489,4958.83280470683,0,0,0.514663755893707,0.969387769699097,5.2078125
39908.58984375,19.6272218181388,51015.046875,8104.85856328489,4958.83280470683,0,0,0.514663755893707,0.969387769699097,3.78307692307692
63826.42578125,19.4624736040381,14454.921875,14614.9079933317,7958.52440809698,0.486641138792038,9.88680744171143,0.514663755893707,0.629999995231628,4.343
63826.42578125,19.4624736040381,14454.921875,14614.9079933317,7958.52440809698,0.486641138792038,9.88680744171143,0.514663755893707,0.629999995231628,6.78208333333333
63826.42578125,19.4624736040381,14454.921875,14614.9079933317,7958.52440809698,0.486641138792038,9.88680744171143,0.514663755893707,0.629999995231628,3.3825
61138.1953125,16.0833307652561,13436.6201171875,5962.6638753122,99.2327900275906,0.416315376758575,0.573538482189178,0.514663755893707,0.469999998807907,3.28882352941176
61138.1953125,16.0833307652561,13436.6201171875,5962.6638753122,99.2327900275906,0.416315376758575,0.573538482189178,0.514663755893707,0.469999998807907,3.13833333333333
61138.1953125,16.0833307652561,13436.6201171875,5962.6638753122,99.2327900275906,0.416315376758575,0.573538482189178,0.514663755893707,0.469999998807907,3.39283333333333
48430.03515625,19.2498966169299,17428.787109375,7355.60681972737,3875.18308010901,0,0,0.514663755893707,0.819277107715607,2.58916666666667
48430.03515625,19.2498966169299,17428.787109375,7355.60681972737,3875.18308010901,0,0,0.514663755893707,0.819277107715607,1.63916666666667
48430.03515625,19.2498966169299,17428.787109375,7355.60681972737,3875.18308010901,0,0,0.514663755893707,0.819277107715607,5.09591666666667
70241.8671875,13.13673383334,15431.779296875,40691.9418433567,6742.49372516323,0.562386512756348,229.215148925781,0.514663755893707,0.379999995231628,4.22866666666667
70241.8671875,13.13673383334,15431.779296875,40691.9418433567,6742.49372516323,0.562386512756348,229.215148925781,0.514663755893707,0.379999995231628,3.67384615384615
70241.8671875,13.13673383334,15431.779296875,40691.9418433567,6742.49372516323,0.562386512756348,229.215148925781,0.514663755893707,0.379999995231628,3.532
45718.60546875,13.3636909947414,22353.07421875,27961.9724346253,5452.55569349806,0.61246645450592,136.052307128906,0.514663755893707,1,4.41125
45718.60546875,13.3636909947414,22353.07421875,27961.9724346253,5452.55569349806,0.61246645450592,136.052307128906,0.514663755893707,1,4.365
45718.60546875,13.3636909947414,22353.07421875,27961.9724346253,5452.55569349806,0.61246645450592,136.052307128906,0.514663755893707,1,4.31666666666667
88835.2109375,13.5791869037946,36518.57421875,4256.69630188543,6594.74832224268,0.573862910270691,83.7160034179688,0.514663755893707,1,4.79117647058824
88835.2109375,13.5791869037946,36518.57421875,4256.69630188543,6594.74832224268,0.573862910270691,83.7160034179688,0.514663755893707,1,4.81833333333333
88835.2109375,13.5791869037946,36518.57421875,4256.69630188543,6594.74832224268,0.573862910270691,83.7160034179688,0.514663755893707,1,4.88333333333333
30415.431640625,16.0980117321385,158010.4375,1961.57414112204,2879.20949345578,0.530747592449188,28.7644996643066,0.514663755893707,1,5.01866666666667
30415.431640625,16.0980117321385,158010.4375,1961.57414112204,2879.20949345578,0.530747592449188,28.7644996643066,0.514663755893707,1,5.63166666666667
30415.431640625,16.0980117321385,158010.4375,1961.57414112204,2879.20949345578,0.530747592449188,28.7644996643066,0.514663755893707,1,5.55083333333333
158462.15625,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,5.07391666666667
158462.15625,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,5.12916666666667
158462.15625,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,5.33583333333333
30943.013671875,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,3.42990909090909
30943.013671875,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,3.276875
30943.013671875,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,3.4025
89062.875,11.0498961900316,16894.96484375,3169.02735901402,3532.80405422646,0.462515324354172,6.24603843688965,0.514663755893707,0.100000001490116,6.45916666666667
89062.875,11.0498961900316,16894.96484375,3169.02735901402,3532.80405422646,0.462515324354172,6.24603843688965,0.514663755893707,0.100000001490116,6.29825
89062.875,11.0498961900316,16894.96484375,3169.02735901402,3532.80405422646,0.462515324354172,6.24603843688965,0.514663755893707,0.100000001490116,6.69816666666667
67954.65625,13.3347051824652,19048.412109375,7784.90778598556,8071.79550799478,0.396527856588364,0.704538464546204,0.514663755893707,0.550000011920929,1.203925
67954.65625,13.3347051824652,19048.412109375,7784.90778598556,8071.79550799478,0.396527856588364,0.704538464546204,0.514663755893707,0.550000011920929,1.43075
67954.65625,13.3347051824652,19048.412109375,7784.90778598556,8071.79550799478,0.396527856588364,0.704538464546204,0.514663755893707,0.550000011920929,1.28541666666667
77554.46875,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,2.34191666666667
77554.46875,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,2.5425
77554.46875,12.4283050009802,72604.6796875,344.593764034274,2462.90582939399,0.528164505958557,39.3828086853027,0.514663755893707,1,3.63583333333333
93726.8125,12.3667465117549,48461.08203125,946.488232880109,1617.68829615478,0.405765891075134,0.594384610652924,0.514663755893707,1,2.13572727272727
93726.8125,12.3667465117549,48461.08203125,946.488232880109,1617.68829615478,0.405765891075134,0.594384610652924,0.514663755893707,1,3.25241666666667
93726.8125,12.3667465117549,48461.08203125,946.488232880109,1617.68829615478,0.405765891075134,0.594384610652924,0.514663755893707,1,2.56416666666667
78266.09375,11.6997852812039,470584.84375,0,0,0.479107081890106,8.77661514282227,0.514663755893707,1,2.50083333333333
78266.09375,11.6997852812039,470584.84375,0,0,0.479107081890106,8.77661514282227,0.514663755893707,1,2.02090909090909
78266.09375,11.6997852812039,470584.84375,0,0,0.479107081890106,8.77661514282227,0.514663755893707,1,3.11
13944.146484375,11.6409826102402,111435.6875,544.764264567369,2784.00731503642,0.474294573068619,7.51423072814941,0.514663755893707,1,4.5345
13944.146484375,11.6409826102402,111435.6875,544.764264567369,2784.00731503642,0.474294573068619,7.51423072814941,0.514663755893707,1,3.5095
13944.146484375,11.6409826102402,111435.6875,544.764264567369,2784.00731503642,0.474294573068619,7.51423072814941,0.514663755893707,1,3.192
70772.84375,11.6409826102402,111435.6875,544.764264567369,2784.00731503642,0.474294573068619,7.51423072814941,0.514663755893707,1,3.79727272727273
180995.96875,11.8492909661696,38925.22265625,1359.21774114002,2392.16174194005,0.4659723341465,5.83676910400391,0.514663755893707,0.899999976158142,3.27
180995.96875,11.8492909661696,38925.22265625,1359.21774114002,2392.16174194005,0.4659723341465,5.83676910400391,0.514663755893707,0.899999976158142,4.39491666666667
180995.96875,11.8492909661696,38925.22265625,1359.21774114002,2392.16174194005,0.4659723341465,5.83676910400391,0.514663755893707,0.899999976158142,3.24258333333333
30943.013671875,12.7990014412435,30405.580078125,1248.21834902108,3126.07244734961,0.54290783405304,49.155460357666,0.514663755893707,1,4.82764166666667
30943.013671875,12.7990014412435,30405.580078125,1248.21834902108,3126.07244734961,0.54290783405304,49.155460357666,0.514663755893707,1,4.43958333333333
30943.013671875,12.7990014412435,30405.580078125,1248.21834902108,3126.07244734961,0.54290783405304,49.155460357666,0.514663755893707,1,4.75716666666667
90619.859375,12.9927125247197,17784.14453125,8516.0208806474,3982.24745907922,0.46784707903862,13.9888076782227,0.514663755893707,0.769999980926514,5.15516666666667
90619.859375,12.9927125247197,17784.14453125,8516.0208806474,3982.24745907922,0.46784707903862,13.9888076782227,0.514663755893707,0.769999980926514,4.9157
90619.859375,12.9927125247197,17784.14453125,8516.0208806474,3982.24745907922,0.46784707903862,13.9888076782227,0.514663755893707,0.769999980926514,5.17866666666667
123058.640625,13.4257881736514,26718.578125,2110.66068626606,8616.21144704286,0.459249317646027,6.30823087692261,0.514663755893707,0.370000004768372,3.14425
123058.640625,13.4257881736514,26718.578125,2110.66068626606,8616.21144704286,0.459249317646027,6.30823087692261,0.514663755893707,0.370000004768372,2.6025
123058.640625,13.4257881736514,26718.578125,2110.66068626606,8616.21144704286,0.459249317646027,6.30823087692261,0.514663755893707,0.370000004768372,2.6325
62376.50390625,16.0860842563597,48585.44921875,11009.2704742193,6280.57804223585,0.513634622097015,21.3575382232666,0.514663755893707,0.990000009536743,4.72833333333333
62376.50390625,16.0860842563597,48585.44921875,11009.2704742193,6280.57804223585,0.513634622097015,21.3575382232666,0.514663755893707,0.990000009536743,3.23833333333333
62376.50390625,16.0860842563597,48585.44921875,11009.2704742193,6280.57804223585,0.513634622097015,21.3575382232666,0.514663755893707,0.990000009536743,4.38983333333333
48430.03515625,19.2498966169299,17428.787109375,7355.60681972737,3875.18308010901,0,0,0.514663755893707,0.819277107715607,3.54833333333333
48430.03515625,19.2498966169299,17428.787109375,7355.60681972737,3875.18308010901,0,0,0.514663755893707,0.819277107715607,3.715
48430.03515625,19.2498966169299,17428.787109375,7355.60681972737,3875.18308010901,0,0,0.514663755893707,0.819277107715607,2.1075
158462.15625,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,3.71416666666667
158462.15625,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,3.25683333333333
158462.15625,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,2.50916666666667
143438.84375,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,2.24583333333333
143438.84375,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,4.05758333333333
143438.84375,14.9836350890182,9204.970703125,2941.97378653644,8833.04559108373,0.505074560642242,35.5385398864746,0.514663755893707,0.209999993443489,1.43416666666667
128111.3125,12.8478686000475,34708.21484375,1253.22552844658,2348.9576236767,0.558968365192413,219.103378295898,2.12659502029419,0.910000026226044,3.0225
128111.3125,12.8478686000475,34708.21484375,1253.22552844658,2348.9576236767,0.558968365192413,219.103378295898,2.12659502029419,0.910000026226044,3.23491666666667
128111.3125,12.8478686000475,34708.21484375,1253.22552844658,2348.9576236767,0.558968365192413,219.103378295898,2.12659502029419,0.910000026226044,2.96916666666667
39908.58984375,19.6272218181388,51015.046875,8104.85856328489,4958.83280470683,0,0,0.514663755893707,0.969387769699097,2.393
39908.58984375,19.6272218181388,51015.046875,8104.85856328489,4958.83280470683,0,0,0.514663755893707,0.969387769699097,1.49833333333333
39908.58984375,19.6272218181388,51015.046875,8104.85856328489,4958.83280470683,0,0,0.514663755893707,0.969387769699097,0.94
97137.09375,16.572993630296,2809.224609375,4408.88430558972,2555.90489983841,0.440024137496948,3.36753845214844,0.514663755893707,0,4.17666666666667
97137.09375,16.572993630296,2809.224609375,4408.88430558972,2555.90489983841,0.440024137496948,3.36753845214844,0.514663755893707,0,6.98154545454545
97137.09375,16.572993630296,2809.224609375,4408.88430558972,2555.90489983841,0.440024137496948,3.36753845214844,0.514663755893707,0,5.04454545454545
13765.388671875,19.6932456052453,10787.7177734375,11427.2136722087,6629.5761685685,0,0,0.514663755893707,0.990000009536743,3.98083333333333
13765.388671875,19.6932456052453,10787.7177734375,11427.2136722087,6629.5761685685,0,0,0.514663755893707,0.990000009536743,4.5313
13765.388671875,19.6932456052453,10787.7177734375,11427.2136722087,6629.5761685685,0,0,0.514663755893707,0.990000009536743,3.08909090909091
NA,16.253336394485,NA,NA,NA,0.333757311105728,6.01519250869751,0.373447775840759,NA,0.46
NA,16.253336394485,NA,NA,NA,0.333757311105728,6.01519250869751,0.373447775840759,NA,0.414
NA,16.253336394485,NA,NA,NA,0.333757311105728,6.01519250869751,0.373447775840759,NA,0.43
NA,16.253336394485,NA,NA,NA,0.333757311105728,6.01519250869751,0.373447775840759,NA,0.445
0,20.5194728404928,NA,NA,NA,0.404064178466797,33.0522308349609,0.031795758754015,NA,0.319
0,20.5194728404928,NA,NA,NA,0.404064178466797,33.0522308349609,0.031795758754015,NA,0.334
0,20.5194728404928,NA,NA,NA,0.404064178466797,33.0522308349609,0.031795758754015,NA,0.376
0,20.5194728404928,NA,NA,NA,0.404064178466797,33.0522308349609,0.031795758754015,NA,0.371
0,20.5194728404928,NA,NA,NA,0.404064178466797,33.0522308349609,0.031795758754015,NA,0.357
0,20.5194728404928,NA,NA,NA,0.404064178466797,33.0522308349609,0.031795758754015,NA,0.345
34.4716148376465,35.4827799818619,0,NA,NA,0.248110264539719,0.700653851032257,0.373447775840759,0.735294103622437,0.36
34.4716148376465,35.4827799818619,0,NA,NA,0.248110264539719,0.700653851032257,0.373447775840759,0.735294103622437,0.344
34.4716148376465,35.4827799818619,0,NA,NA,0.248110264539719,0.700653851032257,0.373447775840759,0.735294103622437,0.351333333333333
1438.66638183594,50.0887901715878,0,NA,NA,0.450694471597672,48.7309226989746,0.031795758754015,0.370000004768372,0.252
1438.66638183594,50.0887901715878,0,NA,NA,0.450694471597672,48.7309226989746,0.031795758754015,0.370000004768372,0.362
1438.66638183594,50.0887901715878,0,NA,NA,0.450694471597672,48.7309226989746,0.031795758754015,0.370000004768372,0.327142857142857
NA,29.8713906198949,NA,NA,NA,0.212112158536911,0.327884614467621,0.031795758754015,NA,0.37
NA,29.8713906198949,NA,NA,NA,0.212112158536911,0.327884614467621,0.031795758754015,NA,0.352
NA,29.8713906198949,NA,NA,NA,0.212112158536911,0.327884614467621,0.031795758754015,NA,0.382
NA,25.8628998358794,NA,NA,NA,0.436669409275055,87.8620376586914,0.031795758754015,NA,0.373
NA,25.8628998358794,NA,NA,NA,0.436669409275055,87.8620376586914,0.031795758754015,NA,0.383
NA,25.8628998358794,NA,NA,NA,0.436669409275055,87.8620376586914,0.031795758754015,NA,0.364
0,29.3268135643503,NA,NA,NA,0.276797980070114,2.66211533546448,0.031795758754015,NA,1.19
0,29.3268135643503,NA,NA,NA,0.276797980070114,2.66211533546448,0.031795758754015,NA,0.961
0,29.3268135643503,NA,NA,NA,0.276797980070114,2.66211533546448,0.031795758754015,NA,1.43
145.498992919922,25.3891636991751,126.933250427246,0.235343833502802,23.4968811955234,0.285796880722046,0.741423070430756,0.031795758754015,0,0.336
145.498992919922,25.3891636991751,126.933250427246,0.235343833502802,23.4968811955234,0.285796880722046,0.741423070430756,0.031795758754015,0,0.34
145.498992919922,25.3891636991751,126.933250427246,0.235343833502802,23.4968811955234,0.285796880722046,0.741423070430756,0.031795758754015,0,0.319
NA,18.7334492946241,NA,NA,NA,1.1035498380661,4539.33251953125,0.031795758754015,NA,0.36
NA,18.7334492946241,NA,NA,NA,1.1035498380661,4539.33251953125,0.031795758754015,NA,0.365
NA,18.7334492946241,NA,NA,NA,1.1035498380661,4539.33251953125,0.031795758754015,NA,0.373
351.021606445312,15.4774496101981,33682.390625,NA,NA,0.315776377916336,1.26869225502014,0.031795758754015,0.829787254333496,0.213
351.021606445312,15.4774496101981,33682.390625,NA,NA,0.315776377916336,1.26869225502014,0.031795758754015,0.829787254333496,0.386
351.021606445312,15.4774496101981,33682.390625,NA,NA,0.315776377916336,1.26869225502014,0.031795758754015,0.829787254333496,0.274
351.021606445312,15.4774496101981,33682.390625,NA,NA,0.315776377916336,1.26869225502014,0.031795758754015,0.829787254333496,0.248
NA,17.606302038034,NA,NA,NA,1.2647807598114,6869.453125,0.031795758754015,NA,0.123
NA,17.606302038034,NA,NA,NA,1.2647807598114,6869.453125,0.031795758754015,NA,0.151
NA,17.606302038034,NA,NA,NA,1.2647807598114,6869.453125,0.031795758754015,NA,0.24
NA,17.606302038034,NA,NA,NA,1.2647807598114,6869.453125,0.031795758754015,NA,0.263
0,21.0748893758068,NA,NA,NA,1.25042235851288,6588.8310546875,0.373447775840759,NA,0.41
0,21.0748893758068,NA,NA,NA,1.25042235851288,6588.8310546875,0.373447775840759,NA,0.483
0,21.0748893758068,NA,NA,NA,1.25042235851288,6588.8310546875,0.373447775840759,NA,1.19
0,21.0748893758068,NA,NA,NA,1.25042235851288,6588.8310546875,0.373447775840759,NA,0.493
NA,17.4345184274668,NA,NA,NA,1.31111168861389,7529.451171875,0.031795758754015,NA,0.428
NA,17.4345184274668,NA,NA,NA,1.31111168861389,7529.451171875,0.031795758754015,NA,0.418
NA,17.4345184274668,NA,NA,NA,1.31111168861389,7529.451171875,0.031795758754015,NA,0.419
NA,14.6380636212786,NA,NA,NA,0.236448556184769,1.13715386390686,0.373447775840759,NA,0.415
NA,14.6380636212786,NA,NA,NA,0.236448556184769,1.13715386390686,0.373447775840759,NA,0.439
NA,14.6380636212786,NA,NA,NA,0.236448556184769,1.13715386390686,0.373447775840759,NA,0.469
NA,14.6380636212786,NA,NA,NA,0.236448556184769,1.13715386390686,0.373447775840759,NA,0.436
81.0849761962891,20.8864272593838,0,NA,NA,0.320055723190308,5.73265361785889,0.373447775840759,0,0.21
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
5784.0712890625,27.1531679091523,29987.37109375,2452.09345073418,2252.28548651648,0.452209264039993,32.3873825073242,0.0356019549071789,0.980000019073486,1
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,1.9725
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,1.9425
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.19166666666667
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.06916666666667
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.10833333333333
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.08333333333333
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.04833333333333
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.15833333333333
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.22083333333333
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.23333333333333
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.21666666666667
50337.421875,50.6563297520494,40094.5546875,36111.0106306622,1736.01056135523,0.504148721694946,185.301223754883,0.0356019549071789,1,2.195
7756.61279296875,41.0282546994363,312876.84375,3362.62359248727,448.474559999255,0,0,0.0356019549071789,1,1.33
7756.61279296875,41.0282546994363,312876.84375,3362.62359248727,448.474559999255,0,0,0.0356019549071789,1,1.275
